timestamp,driver_count,duplicates
2023-08-27T12:09:59.029+00:00,2,false
2023-08-27T12:12:57.704+00:00,20,false
2023-08-27T12:14:22.704+00:00,20,false
2023-08-27T12:10:40.004+00:00,5,false
2023-08-27T12:13:37.054+00:00,20,false
2023-08-27T12:12:21.554+00:00,20,false
2023-08-27T12:11:09.079+00:00,14,false
2023-08-27T12:11:29.229+00:00,19,false
2023-08-27T12:09:44.754+00:00,2,false
2023-08-27T12:10:29.779+00:00,5,false
2023-08-27T12:13:23.304+00:00,20,false
2023-08-27T12:12:52.404+00:00,20,false
2023-08-27T12:09:55.104+00:00,2,false
2023-08-27T12:09:18.529+00:00,1,false
2023-08-27T12:09:50.404+00:00,2,false
2023-08-27T12:10:09.629+00:00,3,false
2023-08-27T12:10:27.704+00:00,5,false
2023-08-27T12:12:09.104+00:00,20,false
2023-08-27T12:09:40.804+00:00,1,false
2023-08-27T12:12:37.729+00:00,20,false
2023-08-27T12:13:49.679+00:00,20,false
2023-08-27T12:11:14.479+00:00,15,false
2023-08-27T12:08:20.629+00:00,1,false
2023-08-27T12:10:21.104+00:00,5,false
2023-08-27T12:12:20.029+00:00,20,false
2023-08-27T12:14:03.954+00:00,20,false
2023-08-27T12:13:38.504+00:00,20,false
2023-08-27T12:08:41.629+00:00,1,false
2023-08-27T12:13:32.629+00:00,20,false
2023-08-27T12:11:30.404+00:00,19,false
2023-08-27T12:13:35.404+00:00,20,false
2023-08-27T12:10:46.629+00:00,6,false
2023-08-27T12:09:35.779+00:00,1,false
2023-08-27T12:08:59.904+00:00,1,false
2023-08-27T12:10:29.604+00:00,5,false
2023-08-27T12:08:21.604+00:00,1,false
2023-08-27T12:09:06.904+00:00,1,false
2023-08-27T12:13:12.304+00:00,20,false
2023-08-27T12:13:00.604+00:00,20,false
2023-08-27T12:09:56.729+00:00,2,false
2023-08-27T12:14:24.529+00:00,20,false
2023-08-27T12:14:45.479+00:00,20,false
2023-08-27T12:11:01.604+00:00,14,false
2023-08-27T12:12:03.504+00:00,20,false
2023-08-27T12:13:50.304+00:00,20,false
2023-08-27T12:10:34.779+00:00,5,false
2023-08-27T12:12:10.904+00:00,20,false
2023-08-27T12:14:25.254+00:00,20,false
2023-08-27T12:14:44.904+00:00,20,false
2023-08-27T12:11:20.754+00:00,17,false
2023-08-27T12:11:17.104+00:00,17,false
2023-08-27T12:09:19.754+00:00,1,false
2023-08-27T12:09:23.429+00:00,1,false
2023-08-27T12:09:28.529+00:00,1,false
2023-08-27T12:11:19.604+00:00,17,false
2023-08-27T12:11:56.029+00:00,20,false
2023-08-27T12:12:50.379+00:00,20,false
2023-08-27T12:14:16.429+00:00,20,false
2023-08-27T12:08:50.479+00:00,1,false
2023-08-27T12:10:43.879+00:00,6,false
2023-08-27T12:13:06.104+00:00,20,false
2023-08-27T12:13:25.629+00:00,20,false
2023-08-27T12:09:13.429+00:00,1,false
2023-08-27T12:13:07.704+00:00,20,false
2023-08-27T12:14:09.354+00:00,20,false
2023-08-27T12:09:37.479+00:00,1,false
2023-08-27T12:10:05.879+00:00,2,false
2023-08-27T12:11:31.179+00:00,19,false
2023-08-27T12:10:23.754+00:00,5,false
2023-08-27T12:09:17.504+00:00,1,false
2023-08-27T12:14:13.454+00:00,20,false
2023-08-27T12:14:20.004+00:00,20,false
2023-08-27T12:08:48.279+00:00,1,false
2023-08-27T12:13:27.304+00:00,20,false
2023-08-27T12:12:55.804+00:00,20,false
2023-08-27T12:12:21.754+00:00,20,false
2023-08-27T12:12:39.079+00:00,20,false
2023-08-27T12:14:21.704+00:00,20,false
2023-08-27T12:09:38.729+00:00,1,false
2023-08-27T12:12:37.179+00:00,20,false
2023-08-27T12:14:20.529+00:00,20,false
2023-08-27T12:15:00.804+00:00,20,false
2023-08-27T12:08:28.104+00:00,1,false
2023-08-27T12:08:42.279+00:00,1,false
2023-08-27T12:12:24.929+00:00,20,false
2023-08-27T12:08:39.204+00:00,1,false
2023-08-27T12:09:25.604+00:00,1,false
2023-08-27T12:12:58.204+00:00,20,false
2023-08-27T12:12:23.004+00:00,20,false
2023-08-27T12:10:08.704+00:00,3,false
2023-08-27T12:08:34.504+00:00,1,false
2023-08-27T12:11:01.129+00:00,14,false
2023-08-27T12:13:10.029+00:00,20,false
2023-08-27T12:09:19.204+00:00,1,false
2023-08-27T12:13:41.879+00:00,20,false
2023-08-27T12:09:12.004+00:00,1,false
2023-08-27T12:09:59.604+00:00,2,false
2023-08-27T12:08:18.779+00:00,1,false
2023-08-27T12:09:08.004+00:00,1,false
2023-08-27T12:09:07.154+00:00,1,false
2023-08-27T12:10:08.204+00:00,2,false
2023-08-27T12:11:01.304+00:00,14,false
2023-08-27T12:11:59.054+00:00,20,false
2023-08-27T12:12:26.679+00:00,20,false
2023-08-27T12:13:57.404+00:00,20,false
2023-08-27T12:10:16.879+00:00,4,false
2023-08-27T12:14:44.329+00:00,20,false
2023-08-27T12:13:04.729+00:00,20,false
2023-08-27T12:12:07.329+00:00,20,false
2023-08-27T12:09:57.454+00:00,2,false
2023-08-27T12:13:07.379+00:00,20,false
2023-08-27T12:13:56.004+00:00,20,false
2023-08-27T12:09:21.579+00:00,1,false
2023-08-27T12:08:57.254+00:00,1,false
2023-08-27T12:13:02.779+00:00,20,false
2023-08-27T12:11:36.779+00:00,19,false
2023-08-27T12:12:57.104+00:00,20,false
2023-08-27T12:13:48.104+00:00,20,false
2023-08-27T12:09:43.004+00:00,2,false
2023-08-27T12:09:58.404+00:00,2,false
2023-08-27T12:09:43.679+00:00,2,false
2023-08-27T12:10:50.679+00:00,8,false
2023-08-27T12:11:13.129+00:00,16,false
2023-08-27T12:11:37.504+00:00,19,false
2023-08-27T12:13:44.179+00:00,20,false
2023-08-27T12:08:40.679+00:00,1,false
2023-08-27T12:09:56.304+00:00,2,false
2023-08-27T12:09:56.604+00:00,2,false
2023-08-27T12:12:05.054+00:00,20,false
2023-08-27T12:12:20.204+00:00,20,false
2023-08-27T12:12:43.279+00:00,20,false
2023-08-27T12:14:27.904+00:00,20,false
2023-08-27T12:14:58.204+00:00,20,false
2023-08-27T12:15:01.704+00:00,20,false
2023-08-27T12:11:51.179+00:00,20,false
2023-08-27T12:11:20.604+00:00,17,false
2023-08-27T12:11:00.404+00:00,14,false
2023-08-27T12:11:38.704+00:00,19,false
2023-08-27T12:12:04.229+00:00,20,false
2023-08-27T12:13:29.629+00:00,20,false
2023-08-27T12:10:33.579+00:00,5,false
2023-08-27T12:12:31.854+00:00,20,false
2023-08-27T12:10:00.329+00:00,2,false
2023-08-27T12:10:04.954+00:00,2,false
2023-08-27T12:09:20.804+00:00,1,false
2023-08-27T12:10:47.004+00:00,7,false
2023-08-27T12:11:34.879+00:00,19,false
2023-08-27T12:09:44.379+00:00,2,false
2023-08-27T12:09:48.054+00:00,2,false
2023-08-27T12:08:52.904+00:00,1,false
2023-08-27T12:08:21.304+00:00,1,false
2023-08-27T12:11:54.904+00:00,20,false
2023-08-27T12:12:27.604+00:00,20,false
2023-08-27T12:12:40.354+00:00,20,false
2023-08-27T12:12:46.404+00:00,20,false
2023-08-27T12:13:38.029+00:00,20,false
2023-08-27T12:10:23.354+00:00,5,false
2023-08-27T12:12:44.754+00:00,20,false
2023-08-27T12:13:02.229+00:00,20,false
2023-08-27T12:14:09.729+00:00,20,false
2023-08-27T12:09:48.429+00:00,2,false
2023-08-27T12:11:26.104+00:00,18,false
2023-08-27T12:12:17.879+00:00,20,false
2023-08-27T12:10:49.654+00:00,8,false
2023-08-27T12:09:45.904+00:00,2,false
2023-08-27T12:12:35.704+00:00,20,false
2023-08-27T12:10:26.854+00:00,5,false
2023-08-27T12:10:04.204+00:00,2,false
2023-08-27T12:10:50.904+00:00,8,false
2023-08-27T12:10:59.404+00:00,14,false
2023-08-27T12:11:29.479+00:00,19,false
2023-08-27T12:11:45.879+00:00,20,false
2023-08-27T12:13:36.304+00:00,20,false
2023-08-27T12:09:26.654+00:00,1,false
2023-08-27T12:11:06.304+00:00,14,false
2023-08-27T12:09:01.704+00:00,1,false
2023-08-27T12:11:13.404+00:00,16,false
2023-08-27T12:13:48.279+00:00,20,false
2023-08-27T12:14:07.279+00:00,20,false
2023-08-27T12:14:12.404+00:00,20,false
2023-08-27T12:11:18.354+00:00,17,false
2023-08-27T12:12:23.629+00:00,20,false
2023-08-27T12:12:37.479+00:00,20,false
2023-08-27T12:13:28.204+00:00,20,false
2023-08-27T12:13:38.779+00:00,20,false
2023-08-27T12:14:01.154+00:00,20,false
2023-08-27T12:14:05.579+00:00,20,false
2023-08-27T12:14:03.804+00:00,20,false
2023-08-27T12:10:38.979+00:00,5,false
2023-08-27T12:13:16.629+00:00,20,false
2023-08-27T12:13:50.654+00:00,20,false
2023-08-27T12:09:22.254+00:00,1,false
2023-08-27T12:14:08.104+00:00,20,false
2023-08-27T12:13:28.779+00:00,20,false
2023-08-27T12:10:55.229+00:00,12,false
2023-08-27T12:14:07.704+00:00,20,false
2023-08-27T12:13:34.004+00:00,19,false
2023-08-27T12:12:00.504+00:00,20,false
2023-08-27T12:08:18.104+00:00,1,false
2023-08-27T12:14:05.804+00:00,20,false
2023-08-27T12:14:15.629+00:00,20,false
2023-08-27T12:09:31.154+00:00,1,false
2023-08-27T12:09:52.679+00:00,2,false
2023-08-27T12:12:01.029+00:00,20,false
2023-08-27T12:08:25.204+00:00,1,false
2023-08-27T12:14:41.354+00:00,20,false
2023-08-27T12:14:43.654+00:00,20,false
2023-08-27T12:14:52.004+00:00,20,false
2023-08-27T12:14:58.679+00:00,20,false
2023-08-27T12:14:40.604+00:00,20,false
2023-08-27T12:11:09.329+00:00,14,false
2023-08-27T12:15:00.604+00:00,20,false
2023-08-27T12:11:10.504+00:00,14,false
2023-08-27T12:11:49.104+00:00,20,false
2023-08-27T12:12:35.404+00:00,20,false
2023-08-27T12:13:39.529+00:00,20,false
2023-08-27T12:14:14.479+00:00,20,false
2023-08-27T12:10:09.929+00:00,3,false
2023-08-27T12:09:57.754+00:00,2,false
2023-08-27T12:09:51.104+00:00,2,false
2023-08-27T12:10:31.154+00:00,5,false
2023-08-27T12:11:13.579+00:00,16,false
2023-08-27T12:08:36.779+00:00,1,false
2023-08-27T12:09:53.929+00:00,2,false
2023-08-27T12:08:47.004+00:00,1,false
2023-08-27T12:14:29.979+00:00,19,false
2023-08-27T12:14:31.554+00:00,20,false
2023-08-27T12:14:48.204+00:00,20,false
2023-08-27T12:10:47.279+00:00,7,false
2023-08-27T12:08:43.004+00:00,1,false
2023-08-27T12:08:24.904+00:00,1,false
2023-08-27T12:11:00.579+00:00,14,false
2023-08-27T12:14:35.104+00:00,20,false
2023-08-27T12:09:47.054+00:00,2,false
2023-08-27T12:08:34.004+00:00,1,false
2023-08-27T12:08:54.279+00:00,1,false
2023-08-27T12:10:48.104+00:00,7,false
2023-08-27T12:10:53.829+00:00,11,false
2023-08-27T12:08:32.354+00:00,1,false
2023-08-27T12:09:39.729+00:00,1,false
2023-08-27T12:12:56.454+00:00,20,false
2023-08-27T12:10:22.204+00:00,5,false
2023-08-27T12:13:13.029+00:00,20,false
2023-08-27T12:13:30.554+00:00,20,false
2023-08-27T12:09:15.604+00:00,1,false
2023-08-27T12:10:08.404+00:00,2,false
2023-08-27T12:14:22.954+00:00,20,false
2023-08-27T12:11:25.554+00:00,18,false
2023-08-27T12:12:36.079+00:00,20,false
2023-08-27T12:11:33.704+00:00,19,false
2023-08-27T12:08:48.729+00:00,1,false
2023-08-27T12:13:03.879+00:00,20,false
2023-08-27T12:12:45.079+00:00,20,false
2023-08-27T12:14:08.329+00:00,20,false
2023-08-27T12:09:49.354+00:00,2,false
2023-08-27T12:10:56.904+00:00,13,false
2023-08-27T12:09:09.504+00:00,1,false
2023-08-27T12:14:18.054+00:00,20,false
2023-08-27T12:13:22.804+00:00,20,false
2023-08-27T12:09:10.104+00:00,1,false
2023-08-27T12:08:45.779+00:00,1,false
2023-08-27T12:14:32.804+00:00,19,false
2023-08-27T12:08:58.104+00:00,1,false
2023-08-27T12:14:53.879+00:00,20,false
2023-08-27T12:10:52.204+00:00,9,false
2023-08-27T12:11:24.304+00:00,18,false
2023-08-27T12:14:57.504+00:00,20,false
2023-08-27T12:09:15.004+00:00,1,false
2023-08-27T12:13:35.054+00:00,20,false
2023-08-27T12:08:47.979+00:00,1,false
2023-08-27T12:12:32.704+00:00,20,false
2023-08-27T12:14:04.204+00:00,20,false
2023-08-27T12:09:28.979+00:00,1,false
2023-08-27T12:09:41.304+00:00,2,false
2023-08-27T12:10:00.804+00:00,2,false
2023-08-27T12:10:30.779+00:00,5,false
2023-08-27T12:13:17.129+00:00,20,false
2023-08-27T12:12:46.229+00:00,20,false
2023-08-27T12:14:35.829+00:00,20,false
2023-08-27T12:10:32.854+00:00,5,false
2023-08-27T12:08:17.854+00:00,1,false
2023-08-27T12:11:24.104+00:00,18,false
2023-08-27T12:10:03.079+00:00,2,false
2023-08-27T12:12:43.104+00:00,20,false
2023-08-27T12:12:44.079+00:00,20,false
2023-08-27T12:14:02.304+00:00,20,false
2023-08-27T12:14:02.954+00:00,20,false
2023-08-27T12:09:55.929+00:00,2,false
2023-08-27T12:10:29.154+00:00,5,false
2023-08-27T12:14:47.429+00:00,20,false
2023-08-27T12:08:24.229+00:00,1,false
2023-08-27T12:10:03.779+00:00,2,false
2023-08-27T12:10:37.229+00:00,5,false
2023-08-27T12:10:45.704+00:00,6,false
2023-08-27T12:10:57.704+00:00,13,false
2023-08-27T12:09:13.154+00:00,1,false
2023-08-27T12:12:35.604+00:00,20,false
2023-08-27T12:10:06.154+00:00,2,false
2023-08-27T12:12:40.704+00:00,20,false
2023-08-27T12:14:11.479+00:00,20,false
2023-08-27T12:11:11.804+00:00,15,false
2023-08-27T12:13:11.154+00:00,20,false
2023-08-27T12:13:46.104+00:00,20,false
2023-08-27T12:11:36.504+00:00,19,false
2023-08-27T12:12:00.354+00:00,20,false
2023-08-27T12:11:56.479+00:00,20,false
2023-08-27T12:12:55.004+00:00,20,false
2023-08-27T12:13:01.979+00:00,20,false
2023-08-27T12:13:05.154+00:00,20,false
2023-08-27T12:08:35.754+00:00,1,false
2023-08-27T12:12:17.379+00:00,20,false
2023-08-27T12:08:59.104+00:00,1,false
2023-08-27T12:12:54.529+00:00,20,false
2023-08-27T12:10:41.304+00:00,6,false
2023-08-27T12:09:05.879+00:00,1,false
2023-08-27T12:09:08.479+00:00,1,false
2023-08-27T12:11:04.404+00:00,14,false
2023-08-27T12:11:25.829+00:00,18,false
2023-08-27T12:08:26.629+00:00,1,false
2023-08-27T12:12:16.604+00:00,20,false
2023-08-27T12:12:28.379+00:00,20,false
2023-08-27T12:12:53.229+00:00,20,false
2023-08-27T12:13:53.604+00:00,20,false
2023-08-27T12:14:09.129+00:00,20,false
2023-08-27T12:14:30.904+00:00,20,false
2023-08-27T12:14:37.929+00:00,20,false
2023-08-27T12:12:51.404+00:00,20,false
2023-08-27T12:11:02.529+00:00,14,false
2023-08-27T12:11:59.379+00:00,20,false
2023-08-27T12:13:56.854+00:00,20,false
2023-08-27T12:14:05.354+00:00,20,false
2023-08-27T12:14:33.104+00:00,20,false
2023-08-27T12:10:35.604+00:00,5,false
2023-08-27T12:14:33.404+00:00,20,false
2023-08-27T12:10:03.504+00:00,2,false
2023-08-27T12:10:33.329+00:00,5,false
2023-08-27T12:12:08.829+00:00,20,false
2023-08-27T12:12:14.104+00:00,20,false
2023-08-27T12:08:40.204+00:00,1,false
2023-08-27T12:09:09.329+00:00,1,false
2023-08-27T12:13:59.504+00:00,20,false
2023-08-27T12:09:24.554+00:00,1,false
2023-08-27T12:13:33.529+00:00,20,false
2023-08-27T12:14:53.304+00:00,20,false
2023-08-27T12:10:12.704+00:00,3,false
2023-08-27T12:13:53.829+00:00,20,false
2023-08-27T12:09:13.229+00:00,1,false
2023-08-27T12:13:13.704+00:00,20,false
2023-08-27T12:11:01.829+00:00,14,false
2023-08-27T12:08:39.004+00:00,1,false
2023-08-27T12:14:57.104+00:00,20,false
2023-08-27T12:10:07.229+00:00,2,false
2023-08-27T12:10:52.404+00:00,9,false
2023-08-27T12:09:31.704+00:00,1,false
2023-08-27T12:12:27.904+00:00,20,false
2023-08-27T12:11:10.879+00:00,14,false
2023-08-27T12:12:25.504+00:00,20,false
2023-08-27T12:12:11.979+00:00,20,false
2023-08-27T12:10:23.204+00:00,5,false
2023-08-27T12:11:13.754+00:00,16,false
2023-08-27T12:13:19.504+00:00,20,false
2023-08-27T12:11:32.679+00:00,19,false
2023-08-27T12:09:43.179+00:00,2,false
2023-08-27T12:11:31.004+00:00,19,false
2023-08-27T12:12:15.654+00:00,20,false
2023-08-27T12:12:41.429+00:00,20,false
2023-08-27T12:10:12.004+00:00,3,false
2023-08-27T12:10:58.104+00:00,13,false
2023-08-27T12:12:02.079+00:00,20,false
2023-08-27T12:11:23.804+00:00,18,false
2023-08-27T12:09:05.679+00:00,1,false
2023-08-27T12:08:31.054+00:00,1,false
2023-08-27T12:12:19.654+00:00,20,false
2023-08-27T12:11:05.904+00:00,14,false
2023-08-27T12:11:21.629+00:00,18,false
2023-08-27T12:12:12.354+00:00,20,false
2023-08-27T12:13:20.979+00:00,20,false
2023-08-27T12:14:53.504+00:00,20,false
2023-08-27T12:08:27.529+00:00,1,false
2023-08-27T12:12:29.854+00:00,20,false
2023-08-27T12:11:53.279+00:00,20,false
2023-08-27T12:14:55.904+00:00,20,false
2023-08-27T12:09:46.529+00:00,2,false
2023-08-27T12:12:18.179+00:00,20,false
2023-08-27T12:14:43.404+00:00,20,false
2023-08-27T12:11:42.029+00:00,19,false
2023-08-27T12:13:49.454+00:00,20,false
2023-08-27T12:10:44.829+00:00,6,false
2023-08-27T12:13:40.679+00:00,20,false
2023-08-27T12:09:13.679+00:00,1,false
2023-08-27T12:10:09.404+00:00,3,false
2023-08-27T12:09:25.929+00:00,1,false
2023-08-27T12:11:43.429+00:00,20,false
2023-08-27T12:08:26.404+00:00,1,false
2023-08-27T12:10:18.529+00:00,4,false
2023-08-27T12:12:23.704+00:00,20,false
2023-08-27T12:08:56.579+00:00,1,false
2023-08-27T12:08:45.504+00:00,1,false
2023-08-27T12:14:29.329+00:00,20,false
2023-08-27T12:12:36.654+00:00,20,false
2023-08-27T12:14:40.229+00:00,20,false
2023-08-27T12:12:41.829+00:00,20,false
2023-08-27T12:09:42.804+00:00,2,false
2023-08-27T12:12:38.504+00:00,20,false
2023-08-27T12:14:18.879+00:00,20,false
2023-08-27T12:11:14.704+00:00,16,false
2023-08-27T12:13:54.504+00:00,20,false
2023-08-27T12:09:21.904+00:00,1,false
2023-08-27T12:11:18.204+00:00,17,false
2023-08-27T12:10:55.704+00:00,12,false
2023-08-27T12:14:00.379+00:00,20,false
2023-08-27T12:10:23.579+00:00,5,false
2023-08-27T12:10:32.104+00:00,5,false
2023-08-27T12:12:10.654+00:00,20,false
2023-08-27T12:09:41.579+00:00,2,false
2023-08-27T12:11:39.779+00:00,19,false
2023-08-27T12:11:38.904+00:00,19,false
2023-08-27T12:11:58.404+00:00,20,false
2023-08-27T12:08:33.629+00:00,1,false
2023-08-27T12:08:47.579+00:00,1,false
2023-08-27T12:14:18.504+00:00,20,false
2023-08-27T12:14:24.179+00:00,20,false
2023-08-27T12:08:25.779+00:00,1,false
2023-08-27T12:14:32.979+00:00,20,false
2023-08-27T12:14:01.604+00:00,20,false
2023-08-27T12:14:34.604+00:00,20,false
2023-08-27T12:12:15.129+00:00,20,false
2023-08-27T12:11:11.604+00:00,15,false
2023-08-27T12:08:37.054+00:00,1,false
2023-08-27T12:12:55.129+00:00,20,false
2023-08-27T12:11:05.404+00:00,14,false
2023-08-27T12:14:45.829+00:00,20,false
2023-08-27T12:11:45.629+00:00,20,false
2023-08-27T12:11:43.704+00:00,20,false
2023-08-27T12:14:44.654+00:00,20,false
2023-08-27T12:09:54.629+00:00,2,false
2023-08-27T12:10:34.354+00:00,5,false
2023-08-27T12:11:11.529+00:00,15,false
2023-08-27T12:13:05.329+00:00,20,false
2023-08-27T12:10:24.304+00:00,5,false
2023-08-27T12:13:20.104+00:00,20,false
2023-08-27T12:11:42.529+00:00,20,false
2023-08-27T12:09:59.979+00:00,2,false
2023-08-27T12:09:07.829+00:00,1,false
2023-08-27T12:08:39.429+00:00,1,false
2023-08-27T12:08:42.004+00:00,1,false
2023-08-27T12:09:02.054+00:00,1,false
2023-08-27T12:08:59.404+00:00,1,false
2023-08-27T12:09:49.104+00:00,2,false
2023-08-27T12:14:10.604+00:00,20,false
2023-08-27T12:14:17.229+00:00,20,false
2023-08-27T12:14:31.329+00:00,20,false
2023-08-27T12:11:15.854+00:00,16,false
2023-08-27T12:09:02.829+00:00,1,false
2023-08-27T12:09:34.179+00:00,1,false
2023-08-27T12:11:54.429+00:00,20,false
2023-08-27T12:11:32.379+00:00,19,false
2023-08-27T12:11:33.329+00:00,19,false
2023-08-27T12:12:49.304+00:00,20,false
2023-08-27T12:11:08.604+00:00,14,false
2023-08-27T12:08:46.754+00:00,1,false
2023-08-27T12:09:01.154+00:00,1,false
2023-08-27T12:12:22.179+00:00,20,false
2023-08-27T12:08:53.979+00:00,1,false
2023-08-27T12:09:54.679+00:00,2,false
2023-08-27T12:08:31.279+00:00,1,false
2023-08-27T12:12:53.729+00:00,20,false
2023-08-27T12:11:53.854+00:00,20,false
2023-08-27T12:14:20.104+00:00,20,false
2023-08-27T12:13:40.079+00:00,19,false
2023-08-27T12:08:23.629+00:00,1,false
2023-08-27T12:13:01.579+00:00,20,false
2023-08-27T12:13:06.729+00:00,19,false
2023-08-27T12:13:34.254+00:00,20,false
2023-08-27T12:14:34.104+00:00,20,false
2023-08-27T12:11:16.479+00:00,16,false
2023-08-27T12:09:32.754+00:00,1,false
2023-08-27T12:09:40.029+00:00,1,false
2023-08-27T12:12:19.804+00:00,20,false
2023-08-27T12:10:44.204+00:00,6,false
2023-08-27T12:10:59.154+00:00,14,false
2023-08-27T12:13:22.529+00:00,20,false
2023-08-27T12:11:57.304+00:00,20,false
2023-08-27T12:11:04.204+00:00,14,false
2023-08-27T12:11:15.079+00:00,16,false
2023-08-27T12:10:27.429+00:00,5,false
2023-08-27T12:11:03.604+00:00,14,false
2023-08-27T12:12:43.879+00:00,20,false
2023-08-27T12:12:26.104+00:00,20,false
2023-08-27T12:13:24.454+00:00,20,false
2023-08-27T12:12:51.804+00:00,20,false
2023-08-27T12:10:16.579+00:00,3,false
2023-08-27T12:14:17.504+00:00,20,false
2023-08-27T12:08:18.504+00:00,1,false
2023-08-27T12:08:27.904+00:00,1,false
2023-08-27T12:11:22.279+00:00,18,false
2023-08-27T12:11:10.104+00:00,14,false
2023-08-27T12:10:58.354+00:00,13,false
2023-08-27T12:12:09.804+00:00,20,false
2023-08-27T12:14:49.004+00:00,20,false
2023-08-27T12:13:07.129+00:00,19,false
2023-08-27T12:14:31.804+00:00,20,false
2023-08-27T12:09:39.304+00:00,1,false
2023-08-27T12:09:23.629+00:00,1,false
2023-08-27T12:13:51.929+00:00,20,false
2023-08-27T12:14:21.404+00:00,20,false
2023-08-27T12:14:56.904+00:00,20,false
2023-08-27T12:12:42.329+00:00,20,false
2023-08-27T12:14:54.554+00:00,20,false
2023-08-27T12:12:30.404+00:00,20,false
2023-08-27T12:08:40.804+00:00,1,false
2023-08-27T12:09:24.204+00:00,1,false
2023-08-27T12:12:14.454+00:00,20,false
2023-08-27T12:08:42.804+00:00,1,false
2023-08-27T12:09:37.279+00:00,1,false
2023-08-27T12:12:34.979+00:00,20,false
2023-08-27T12:08:52.279+00:00,1,false
2023-08-27T12:13:03.229+00:00,20,false
